datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2018-12-21 10:04:23-02"	UNESP-IBILCE	DZSJRP-PISCES	22103	"Myloplus asterias"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	asterias			"Francisco Langeani"	2018	01	01			J05180601	"Gabriel Brejão"	2018	06	01				Brasil	"Mato Grosso"	Juina	"Riacho J05, bacia do Rio Juruena, Rio Tapajós"	-58.7636111111	-11.3583333333											3					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	16529	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									gez2012-2	EquipeGEZ	2012	10	27				Brasil	"São Paulo"	Potirendaba	"Rio Cubatão, drenagem do rio Tietê"	-49.3975	-21.17361					394	394					1					
"2017-04-11 09:33:43-03"	UNESP-IBILCE	DZSJRP-PISCES	21062	Metynnis	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis				"Francisco Langeani"	2016	12	02			jrhonorio1512	"Juliano Honório"	2015	12	01				Brasil	"São Paulo"	Taubate	"Rio Una, afluente do rio Paraíba do Sul"	-45.5234166667	-22.9315277778											1					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	10554	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.				2007	06	14			li070610-2	"Laboratório de Ictiologia"	2007	06	10				Brasil	"Minas Gerais"	Arapora	"Braço represado do rio Paranaíba, na BR153"	-49.18861	-18.49944					492	492					1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	17547	"Myloplus tiete"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	tiete									tfluiz111213	"Tatiane F. Luiz"	2011	12	13				Brasil	"São Paulo"	"Luis Antonio"	"Córrego Beija Flor, estação ecológica Jataí. P3"	-47.70028	-21.55056											1					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	19788	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura				2014	06	27			vgarutti061125	VGarutti	2006	11	25				Brasil	"Mato Grosso"	"Barra Do Garcas"	"Córrego Grande, Rio das Mortes, Rio Araguaia"	-52.09389	-15.74222											1					
"2019-03-08 15:59:11-03"	UNESP-IBILCE	DZSJRP-PISCES	5499	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus				2003	07	01			frc030420-2	"Fernando Carvalho"	2003	04	20				Brasil	"São Paulo"	Indiapora	"Represa de Água Vermelha, próximo à cachoeira da Faz. Jandaia, rio Grande"	-50.29028	-19.98056											14					
"2016-10-27 09:25:41-02"	UNESP-IBILCE	DZSJRP-PISCES	652	"Metynnis mola"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	mola				2006	04	06			vgarutti890000	VGarutti	1989	01	01				Brasil	"Mato Grosso do Sul"	Miranda	"Rio Miranda, Morro do Azeite, Fazenda Bodoquena drenagem do rio Paraguai"	-56.74639	-20.11722											2					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	20804	"Myleus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myleus	sp.				2016	02	18			li151128-1	"FLangeani & PPodestá"	2015	11	28				Brasil	Maranhão	Carolina	"Ribeirão Cancela, próx ao limite do Pq Nac da Chapada das Mesas, afl rio Farinha, rio Tocantins"	-47.28111	-7.06472					178	178					4					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	650	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.									vgarutti890000	VGarutti	1989	01	01				Brasil	"Mato Grosso do Sul"	Miranda	"Rio Miranda, Morro do Azeite, Fazenda Bodoquena drenagem do rio Paraguai"	-56.74639	-20.11722											5					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	646	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura				2000	06	06			mleite890416	MLeite;Bernardi	1989	04	16				Brasil	"São Paulo"	Nhandeara	"Rio São José dos Dourados, Fazenda Liberdade, Br154 sentido Nhandeara"	-50.05778	-20.54056											1					
"2016-10-27 09:25:41-02"	UNESP-IBILCE	DZSJRP-PISCES	6720	"Myleus micans"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myleus	micans									dsgodoi0206-1	D.S.Godoi	2002	06	01				Brasil	"Mato Grosso"	Carlinda	"Riacho Corgão (cabeceira), Teles Pires, Tapajós"	-55.92917	-10.20806											1					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	20784	"Myleus rubripinnis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myleus	rubripinnis				2016	02	18			li151126-2	"FLangeani & PPodestá"	2015	11	26				Brasil	Maranhão	Carolina	"Ribeirão Lajes, Pq Nacional da CHapada das Mesas, Tocantins"	-47.31194	-7.20306					212	212					1					
"2018-10-04 10:30:22-03"	UNESP-IBILCE	DZSJRP-PISCES	21438	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									shimizu1707-2	"Leonardo Shimizu"	2017	07	01				Brasil	"Minas Gerais"		"Foz do Rio Conquistinha, Rio Grande"	-47.8513888889	-19.9880555556											1					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	640	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.									vgarutti890731	VGarutti	1989	07	31				Brasil	"Mato Grosso do Sul"	Miranda	"Rio Miranda, Morro do Azeite, Fazenda Bodoquena drenagem do rio Paraguai"	-56.74639	-20.11722											6					
"2016-10-27 09:25:39-02"	UNESP-IBILCE	DZSJRP-PISCES	8951	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus				2006	09	20			li060824-1	"Laboratório de Ictiologia"	2006	08	24				Brasil	"Mato Grosso do Sul"	"Aparecida Do Taboado"	"Rio Formoso, Res de Ilha Solteira"	-51.04278	-20.00167											1					
"2016-10-27 09:25:39-02"	UNESP-IBILCE	DZSJRP-PISCES	8827	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus				2006	09	25			li060823-4	"Equipe Lab. Ictiologia"	2006	08	23				Brasil	"São Paulo"	"Santa Clara D'Oeste"	"Ribeirão Can Can, Reservatório de Ilha Solteira"	-50.89556	-20.07667											6					
"2019-02-15 17:50:05-02"	UNESP-IBILCE	DZSJRP-PISCES	22223	"Myloplus asterias"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	asterias			"Fernando Carvalho"	2018	09	01			J12180604	"Gabriel BrejÃ£o"	2018	06	04				Brasil	"Mato Grosso"	Juina	"Riacho J12, bacia do Rio Juruena"	-58.8747222222	-11.26											2					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	9323	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									rba051021	"RBAraújo, et al."	2005	10	21				Brasil	"São Paulo"	Icem	"Lagoa do Parente, rio Turvo"	-49.26667	-20.41667											3					
"2016-10-27 09:25:39-02"	UNESP-IBILCE	DZSJRP-PISCES	19735	"Metynnis argenteus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	argenteus									dsgodoi0602	DSgodoi	2006	02	01				Brasil	"Mato Grosso"		"Afluentes do rio Teles Pires, drenagem do rio Tapajós."	0	0											1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	19983	"Serrasalmus rhombeus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	rhombeus									dsgodoi0611	DSdeGodoi	2006	11	01				Brasil	"Mato Grosso"	Carlinda	"Rio Verde Paraíso, afluente do rio Teles Pires, drenagem do Tapajós."	-55.68528	-9.94972											1					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	8778	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									li060823-2	"Equipe Lab. Ictiologia"	2006	08	23				Brasil	"São Paulo"	"Santa Clara D'Oeste"	"Ribeirão Can Can; antigo porto do Reservatório de Ilha Solteira"	-50.91222	-20.02389					323	323					1					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	637	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.									vgarutti900204	VGarutti;OGarutti	1990	02	04				Brasil	"São Paulo"	Promissao	"Ribeirão dos Patos, afluente do rio Tietê"	-49.85028	-21.53056											1					
"2016-10-27 09:25:39-02"	UNESP-IBILCE	DZSJRP-PISCES	15444	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus									flangeani120207-6	"FLangeani e colabs"	2012	02	07				Brasil	"São Paulo"	Pauliceia	"Lagoa, foz do Aguapeí, faz. Buritis. Drenagem do Paraná."	-51.775	-21.12083											11					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	18159	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									tfluiz110808	"Tatiane F. Luiz"	2011	08	08				Brasil	"São Paulo"	"Luis Antonio"	"Córrego Beija Flor, estação ecológica Jataí. P3"	-47.70028	-21.55056											3					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	15446	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									flangeani120207-6	"FLangeani e colabs"	2012	02	07				Brasil	"São Paulo"	Pauliceia	"Lagoa, foz do Aguapeí, faz. Buritis. Drenagem do Paraná."	-51.775	-21.12083											3					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	644	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura				2000	06	06			acchieregatto830416	ACChieregatto;VMPrette	1983	04	16				Brasil	"São Paulo"	Promissao	"Barragem de Promissão, Br153 sentido Promissão-Ubarana, drenagem do rio Tietê"	-49.85028	-21.53056											1					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	4764	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura									flangeani010616-1	"FLangeani et alii"	2001	06	16				Brasil	"São Paulo"	Rosana	"Usina Hidroelétrica de Rosana, rio Paranapanema (limpeza de turbinas)"	-53.05833	-22.5675											6					
"2016-10-27 09:25:41-02"	UNESP-IBILCE	DZSJRP-PISCES	8894	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus									li060828-4	"Equipe Lab. Ictiologia"	2006	08	28				Brasil	"São Paulo"	"Ilha Solteira"	"Rio Paraná, Reservatório de Ilha Soleira"	-51.34306	-20.38111											10					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	16088	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									cpferreira050713	CPFerreira	2005	07	13				Brasil	"São Paulo"	Cardoso	"Ribeirão sem nome, afluente do Ribeirão Guariroba, drenagem do Turvo-Grande."	-49.82333	-20.11					394	394					1					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	5576	"Myleus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myleus	sp.				2003	07	24			li030522-2	"FLangeani et alii2"	2003	05	22				Brasil	Goias	"Bela Vista De Goias"	"Ribeirão da Arapuca, vicinal em terra da GO020 (BR352), próximo à Cristianópolis"	-48.71889	-17.10444					765	765					1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	20447	"Myleus tiete"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myleus	tiete									policiaambiental	"Polícia Ambiental Birigui"	1900	01	01				Brasil	"São Paulo"		"Rio Paraná, jusante da UHE Jupiá."	0	0											1					
"2016-10-27 09:25:41-02"	UNESP-IBILCE	DZSJRP-PISCES	3049	"Metynnis sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	sp.									mgarcia910000	MGarcia	1991	01	01				Brasil	Amazonas	Manaus	"Rio Negro, arquipélago das Anavilhas"	-60.02528	-3.14139											15					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	7801	"Myleus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myleus	sp.									vgarutti198911	VGarutti	1989	11	01				Brasil	"Mato Grosso do Sul"	Miranda	"Rio Miranda, Morro do Azeite, Fazenda Bodoquena drenagem do rio Paraguai"	-56.74639	-20.11722											1					
"2019-02-22 11:58:36-03"	UNESP-IBILCE	DZSJRP-PISCES	22488	"Myloplus asterias"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	asterias			"Fernando Carvalho"	2018	09	01			J24180609	"Gabriel Brejão"	2018	06	09				Brasil	"Mato Grosso"	Cotriguacu	"Riacho J24, bacia do Rio Juruena"	-58.565	-9.8891666667											2					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	636	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.									vgarutti891021	VGarutti	1989	10	21				Brasil	"Mato Grosso do Sul"	Miranda	"Rio Miranda, Morro do Azeite, Fazenda Bodoquena drenagem do rio Paraguai"	-56.74639	-20.11722											1					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	2966	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura									kmferreira980131	KMFerreira	1998	01	31				Brasil	"São Paulo"	"Sao Jose Do Rio Preto"	"Córrego Felicidade, rio Grande"	-49.37944	-20.81972											1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	16032	"Myleus tiete"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myleus	tiete									SBritto120609	"SBritto & Cols."	2012	06	09				Brasil	Goias	"Santo Antonio Da Barra"	"Rio Verdão, drenagem do rio Paranaíba."	-50.55861	-17.54194											7					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	20938	"Myleus tiete"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myleus	tiete			"Francisco Langeani"						polambiental		2015	12	31								0	0											10					
"2018-12-21 10:04:23-02"	UNESP-IBILCE	DZSJRP-PISCES	22003	"Myloplus asterias"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	asterias			"Fernando Carvalho"	2018	01	01			J02180530	"Gabriel Brejão"	2018	05	30				Brasil	"Mato Grosso"	Juina	"Riacho J02, bacia do Rio Juruena, Rio Tapajós"	-58.8480555556	-11.5119444444											4					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	4825	"Myleus tiete"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myleus	tiete									cesp920000-2	"CESP de Salto Grande"	1992	01	01				Brasil	"São Paulo"		"Tributário de Rosana, drenagem do rio Paranapanema"	0	0											1					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	13145	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									li110224-2	"FLangeani e colabs"	2011	02	24				Brasil	"São Paulo"	Adolfo	"Prainha de Adolfo, braço do rio Fartura, Res de Promissão, rio Tietê"	-49.67472	-21.20167					390	390					5					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	10555	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus				2007	06	15			li070610-2	"Laboratório de Ictiologia"	2007	06	10				Brasil	"Minas Gerais"	Arapora	"Braço represado do rio Paranaíba, na BR153"	-49.18861	-18.49944					492	492					10					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	1892	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura				2000	06	06			flangeani940406	"FLangeani et alii"	1994	04	06				Brasil	"São Paulo"	Irapua	"Córrego Figueira, afluente do rio Cubatão ou Barra Mansa, rio Tietê"	-49.39333	-21.19111					403	403					1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	8962	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus				2006	09	20			li060827-2	"Laboratório de Ictiologia"	2006	08	27				Brasil	"Distrito Federal"	Brasilia	paranabadim	-47.91472	-15.5775											5					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	631	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura				2000	06	06			sojord##o840430-2	SOJord##o;PRBLucas;VBuosi	1984	04	30				Brasil	"São Paulo"	Cedral	"Fazenda São Francisco, drenagem do rio Grande"	-49.26833	-20.90278											1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	6787	"Serrasalmus rhombeus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	rhombeus									dsgodoisemdata	D.S.Godoi	2002	03	01				Brasil	"Mato Grosso"	Carlinda	"Riacho Corgão, afluente Teles Pires, Tapajós"	-55.85028	-10.26639											2					
"2016-10-27 09:25:41-02"	UNESP-IBILCE	DZSJRP-PISCES	17505	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus									tfluiz110808	"Tatiane F. Luiz"	2011	08	08				Brasil	"São Paulo"	"Luis Antonio"	"Córrego Beija Flor, estação ecológica Jataí. P3"	-47.70028	-21.55056											17					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	3698	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura				2001	05	16			li991119-1	ACBellucco;HGameiro;Leite	1999	11	19				Brasil	"São Paulo"	Macaubal	"Ribeirão Santa Bárbara (espraiado), afluente do rio Tiête"	-50.01861	-20.96722											1					
"2019-02-21 17:14:36-03"	UNESP-IBILCE	DZSJRP-PISCES	22378	"Myloplus asterias"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	asterias			"Fernando Carvalho"	2018	09	01			J19180608	"Gabriel Brejão"	2018	06	08				Brasil	"Mato Grosso"	Cotriguacu	"Riacho J19, bacia do Rio Juruena"	-58.5044444444	-9.925											1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	7802	"Mylossoma sp"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Mylossoma	sp									vgarutti198911	VGarutti	1989	11	01				Brasil	"Mato Grosso do Sul"	Miranda	"Rio Miranda, Morro do Azeite, Fazenda Bodoquena drenagem do rio Paraguai"	-56.74639	-20.11722											1					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	20802	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.									li151202-1	"FLangeani & PPodestá"	2015	12	02				Brasil	Maranhão	Carolina	"Córrego Prata, próx à desembocadura no rio Farinha, Pq Nac da Chapada das Mesas, Tocantins"	-47.35361	-6.93472					167	167					1					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	13128	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									li110223-2	"FLangeani e colabs"	2011	02	23				Brasil	"São Paulo"	Ubarana	"Lagoa marginal do rio Tietê à jusante da barragem de Promissão, margem esquerda, aprox 3km abaixo da colonia de pescadores"	-49.83278	-21.27694					359	359					5					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	18306	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									mjavilela110719-6	MJAVilela	2011	07	19				Brasil	"São Paulo"	Paulicea/Castilho	"RPPN Foz do rio Aguapeí, drenagem do rio Aguapeí, alto rio Paraná."	0	0											1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	13321	"Myleus tiete"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myleus	tiete									armanzotti101219	"ARManzotti e colabs"	2010	12	19				Brasil	"São Paulo"	"Teodoro Sampaio"	"Afluente do rio Paranapanema"	-52.16556	-22.60083											2					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	5433	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus				2003	03	21			li030321	"VXLAndrade & FRCarvalho"	2003	03	21				Brasil	"São Paulo"	Orindiuva	"Rio Turvo, km 47, drenagem do rio Grande"	-49.35139	-20.18222											1					
"2016-10-27 09:25:39-02"	UNESP-IBILCE	DZSJRP-PISCES	15777	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus									flangeani120309-3	"FLangeani e colabs"	2012	03	09				Brasil	"Minas Gerais"	Araguari	"Rio Paranaíba, divisa GO/MG."	-48.56194	-18.33833											17					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	641	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura				2000	06	06			flangeani881004	"FLangeani et alii"	1988	10	04				Brasil	"São Paulo"	Ubarana	"Prainha de Adolfo, Ribeirão da Fartura, drenagem do rio Tietê"	-49.74167	-21.20278											16					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	19987	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									dsgodoi0601	DSgodoi	2006	01	01				Brasil	"Mato Grosso"	"Alta Floresta"	"Rio Taxidermista, afluente do Teles Pires, drenagem do Tapajós"	-56.17806	-9.66861											1					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	13488	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.									vgarutti051130	VGarutti	2005	11	30				Brasil	"Mato Grosso"	"Barra Do Garcas"	"Rio Corrente, rio das Mortes, rio Araguaia, BR158, km 553"	-52.25694	-15.89056											2					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	8988	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus				2006	09	20			li060828-2	"Laboratório de Ictiologia"	2006	08	28				Brasil	"São Paulo"	"Ilha Solteira"	"Rio São José dos Dourados, Reservatório de Ilha Solteira"	-51.29056	-20.40861											6					
"2016-10-27 09:25:39-02"	UNESP-IBILCE	DZSJRP-PISCES	5188	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus				2006	04	06			dmakoto990924	D.Makoto;Y.Miyazaki	1999	09	24				Brasil	"Mato Grosso do Sul"	"Tres Lagoas"	"Rio Paraná, Jupiá, reservatório"	-51.63111	-20.85556											1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	6729	"Serrasalmus rhombeus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	rhombeus									dsgodoi0210	D.S.Godoi	2002	10	01				Brasil	"Mato Grosso"	Carlinda	"Riacho Corgão (ponto médio), Teles Pires, Tapajós"	-55.87	-10.24278											1					
